fetch_date,title,hf_id,arxiv_id,votes
2024-12-12,StreamChat: Chatting with Streaming Video,2412.08646,2412.08646,18
2024-12-12,"FlowEdit: Inversion-Free Text-Based Editing Using Pre-Trained Flow
  Models",2412.08629,2412.08629,12
2024-12-12,3DSRBench: A Comprehensive 3D Spatial Reasoning Benchmark,2412.07825,2412.07825,12
2024-12-12,"Mogo: RQ Hierarchical Causal Transformer for High-Quality 3D Human
  Motion Generation",2412.07797,2412.07797,11
2024-12-12,Video Creation by Demonstration,2412.09551,2412.09551,9
2024-12-12,I Don't Know: Explicit Modeling of Uncertainty with an [IDK] Token,2412.06676,2412.06676,9
2024-12-12,KaSA: Knowledge-Aware Singular-Value Adaptation of Large Language Models,2412.06071,2412.06071,9
2024-12-12,"StyleStudio: Text-Driven Style Transfer with Selective Control of Style
  Elements",2412.08503,2412.08503,8
2024-12-12,"Bootstrapping Language-Guided Navigation Learning with Self-Refining
  Data Flywheel",2412.08467,2412.08467,6
2024-12-12,MIT-10M: A Large Scale Parallel Corpus of Multilingual Image Translation,2412.07147,2412.07147,5
2024-12-13,"Neural LightRig: Unlocking Accurate Object Normal and Material
  Estimation with Multi-Light Diffusion",2412.09593,2412.09593,173
2024-12-13,Phi-4 Technical Report,2412.08905,2412.08905,119
2024-12-13,"InternLM-XComposer2.5-OmniLive: A Comprehensive Multimodal System for
  Long-term Streaming Video and Audio Interactions",2412.09596,2412.09596,99
2024-12-13,Lyra: An Efficient and Speech-Centric Framework for Omni-Cognition,2412.09501,2412.09501,49
2024-12-13,Multimodal Latent Language Modeling with Next-Token Diffusion,2412.08635,2412.08635,46
2024-12-13,"AgentTrek: Agent Trajectory Synthesis via Guiding Replay with Web
  Tutorials",2412.09605,2412.09605,30
2024-12-13,"SnapGen: Taming High-Resolution Text-to-Image Models for Mobile Devices
  with Efficient Architectures and Training",2412.09619,2412.09619,28
2024-12-13,"EasyRef: Omni-Generalized Group Image Reference for Diffusion Models via
  Multimodal LLM",2412.09618,2412.09618,21
2024-12-13,JuStRank: Benchmarking LLM Judges for System Ranking,2412.09569,2412.09569,20
2024-12-13,"PIG: Physics-Informed Gaussians as Adaptive Parametric Mesh
  Representations",2412.05994,2412.05994,18
2024-12-13,"Euclid: Supercharging Multimodal LLMs with Synthetic High-Fidelity
  Visual Descriptions",2412.08737,2412.08737,16
2024-12-13,Arbitrary-steps Image Super-resolution via Diffusion Inversion,2412.09013,2412.09013,13
2024-12-13,"VisionArena: 230K Real World User-VLM Conversations with Preference
  Labels",2412.08687,2412.08687,13
2024-12-13,"OLA-VLM: Elevating Visual Perception in Multimodal LLMs with Auxiliary
  Embedding Distillation",2412.09585,2412.09585,11
2024-12-13,"RuleArena: A Benchmark for Rule-Guided Reasoning with LLMs in Real-World
  Scenarios",2412.08972,2412.08972,10
2024-12-13,"The Impact of Copyrighted Material on Large Language Models: A Norwegian
  Perspective",2412.09460,2412.09460,9
2024-12-13,Word Sense Linking: Disambiguating Outside the Sandbox,2412.09370,2412.09370,9
2024-12-13,Normalizing Flows are Capable Generative Models,2412.06329,2412.06329,9
2024-12-13,LoRACLR: Contrastive Adaptation for Customization of Diffusion Models,2412.09622,2412.09622,8
2024-12-13,"FreeSplatter: Pose-free Gaussian Splatting for Sparse-view 3D
  Reconstruction",2412.09573,2412.09573,8
2024-12-13,"DisPose: Disentangling Pose Guidance for Controllable Human Image
  Animation",2412.09349,2412.09349,8
2024-12-13,Learned Compression for Compressed Learning,2412.09405,2412.09405,7
2024-12-13,"ONEBench to Test Them All: Sample-Level Benchmarking Over Open-Ended
  Capabilities",2412.06745,2412.06745,6
2024-12-13,"SAME: Learning Generic Language-Guided Visual Navigation with
  State-Adaptive Mixture of Experts",2412.05552,2412.05552,6
2024-12-13,Gaze-LLE: Gaze Target Estimation via Large-Scale Learned Encoders,2412.09586,2412.09586,5
2024-12-13,"Shiksha: A Technical Domain focused Translation Dataset and Model for
  Indian Languages",2412.09025,2412.09025,4
2024-12-14,"Neural LightRig: Unlocking Accurate Object Normal and Material
  Estimation with Multi-Light Diffusion",2412.09593,2412.09593,173
2024-12-14,Phi-4 Technical Report,2412.08905,2412.08905,119
2024-12-14,"InternLM-XComposer2.5-OmniLive: A Comprehensive Multimodal System for
  Long-term Streaming Video and Audio Interactions",2412.09596,2412.09596,99
2024-12-14,Lyra: An Efficient and Speech-Centric Framework for Omni-Cognition,2412.09501,2412.09501,49
2024-12-14,Multimodal Latent Language Modeling with Next-Token Diffusion,2412.08635,2412.08635,46
2024-12-14,"AgentTrek: Agent Trajectory Synthesis via Guiding Replay with Web
  Tutorials",2412.09605,2412.09605,30
2024-12-14,"SnapGen: Taming High-Resolution Text-to-Image Models for Mobile Devices
  with Efficient Architectures and Training",2412.09619,2412.09619,28
2024-12-14,"EasyRef: Omni-Generalized Group Image Reference for Diffusion Models via
  Multimodal LLM",2412.09618,2412.09618,21
2024-12-14,JuStRank: Benchmarking LLM Judges for System Ranking,2412.09569,2412.09569,20
2024-12-14,"PIG: Physics-Informed Gaussians as Adaptive Parametric Mesh
  Representations",2412.05994,2412.05994,18
2024-12-14,"Euclid: Supercharging Multimodal LLMs with Synthetic High-Fidelity
  Visual Descriptions",2412.08737,2412.08737,16
2024-12-14,Arbitrary-steps Image Super-resolution via Diffusion Inversion,2412.09013,2412.09013,13
2024-12-14,"VisionArena: 230K Real World User-VLM Conversations with Preference
  Labels",2412.08687,2412.08687,13
2024-12-14,"OLA-VLM: Elevating Visual Perception in Multimodal LLMs with Auxiliary
  Embedding Distillation",2412.09585,2412.09585,11
2024-12-14,"RuleArena: A Benchmark for Rule-Guided Reasoning with LLMs in Real-World
  Scenarios",2412.08972,2412.08972,10
2024-12-14,"The Impact of Copyrighted Material on Large Language Models: A Norwegian
  Perspective",2412.09460,2412.09460,9
2024-12-14,Word Sense Linking: Disambiguating Outside the Sandbox,2412.09370,2412.09370,9
2024-12-14,Normalizing Flows are Capable Generative Models,2412.06329,2412.06329,9
2024-12-14,LoRACLR: Contrastive Adaptation for Customization of Diffusion Models,2412.09622,2412.09622,8
2024-12-14,"FreeSplatter: Pose-free Gaussian Splatting for Sparse-view 3D
  Reconstruction",2412.09573,2412.09573,8
2024-12-14,"DisPose: Disentangling Pose Guidance for Controllable Human Image
  Animation",2412.09349,2412.09349,8
2024-12-14,Learned Compression for Compressed Learning,2412.09405,2412.09405,7
2024-12-14,"ONEBench to Test Them All: Sample-Level Benchmarking Over Open-Ended
  Capabilities",2412.06745,2412.06745,6
2024-12-14,"SAME: Learning Generic Language-Guided Visual Navigation with
  State-Adaptive Mixture of Experts",2412.05552,2412.05552,6
2024-12-14,Gaze-LLE: Gaze Target Estimation via Large-Scale Learned Encoders,2412.09586,2412.09586,5
2024-12-14,"Shiksha: A Technical Domain focused Translation Dataset and Model for
  Indian Languages",2412.09025,2412.09025,4
2024-12-15,"Neural LightRig: Unlocking Accurate Object Normal and Material
  Estimation with Multi-Light Diffusion",2412.09593,2412.09593,173
2024-12-15,Phi-4 Technical Report,2412.08905,2412.08905,119
2024-12-15,"InternLM-XComposer2.5-OmniLive: A Comprehensive Multimodal System for
  Long-term Streaming Video and Audio Interactions",2412.09596,2412.09596,99
2024-12-15,Lyra: An Efficient and Speech-Centric Framework for Omni-Cognition,2412.09501,2412.09501,49
2024-12-15,Multimodal Latent Language Modeling with Next-Token Diffusion,2412.08635,2412.08635,46
2024-12-15,"AgentTrek: Agent Trajectory Synthesis via Guiding Replay with Web
  Tutorials",2412.09605,2412.09605,30
2024-12-15,"SnapGen: Taming High-Resolution Text-to-Image Models for Mobile Devices
  with Efficient Architectures and Training",2412.09619,2412.09619,28
2024-12-15,"EasyRef: Omni-Generalized Group Image Reference for Diffusion Models via
  Multimodal LLM",2412.09618,2412.09618,21
2024-12-15,JuStRank: Benchmarking LLM Judges for System Ranking,2412.09569,2412.09569,20
2024-12-15,"PIG: Physics-Informed Gaussians as Adaptive Parametric Mesh
  Representations",2412.05994,2412.05994,18
2024-12-15,"Euclid: Supercharging Multimodal LLMs with Synthetic High-Fidelity
  Visual Descriptions",2412.08737,2412.08737,16
2024-12-15,Arbitrary-steps Image Super-resolution via Diffusion Inversion,2412.09013,2412.09013,13
2024-12-15,"VisionArena: 230K Real World User-VLM Conversations with Preference
  Labels",2412.08687,2412.08687,13
2024-12-15,"OLA-VLM: Elevating Visual Perception in Multimodal LLMs with Auxiliary
  Embedding Distillation",2412.09585,2412.09585,11
2024-12-15,"RuleArena: A Benchmark for Rule-Guided Reasoning with LLMs in Real-World
  Scenarios",2412.08972,2412.08972,10
2024-12-15,"The Impact of Copyrighted Material on Large Language Models: A Norwegian
  Perspective",2412.09460,2412.09460,9
2024-12-15,Word Sense Linking: Disambiguating Outside the Sandbox,2412.09370,2412.09370,9
2024-12-15,Normalizing Flows are Capable Generative Models,2412.06329,2412.06329,9
2024-12-15,LoRACLR: Contrastive Adaptation for Customization of Diffusion Models,2412.09622,2412.09622,8
2024-12-15,"FreeSplatter: Pose-free Gaussian Splatting for Sparse-view 3D
  Reconstruction",2412.09573,2412.09573,8
2024-12-15,"DisPose: Disentangling Pose Guidance for Controllable Human Image
  Animation",2412.09349,2412.09349,8
2024-12-15,Learned Compression for Compressed Learning,2412.09405,2412.09405,7
2024-12-15,"ONEBench to Test Them All: Sample-Level Benchmarking Over Open-Ended
  Capabilities",2412.06745,2412.06745,6
2024-12-15,"SAME: Learning Generic Language-Guided Visual Navigation with
  State-Adaptive Mixture of Experts",2412.05552,2412.05552,6
2024-12-15,Gaze-LLE: Gaze Target Estimation via Large-Scale Learned Encoders,2412.09586,2412.09586,5
2024-12-15,"Shiksha: A Technical Domain focused Translation Dataset and Model for
  Indian Languages",2412.09025,2412.09025,4
2024-12-16,Apollo: An Exploration of Video Understanding in Large Multimodal Models,2412.10360,2412.10360,146
2024-12-16,GenEx: Generating an Explorable World,2412.09624,2412.09624,97
2024-12-16,"SynerGen-VL: Towards Synergistic Image Understanding and Generation with
  Vision Experts and Token Folding",2412.09604,2412.09604,39
2024-12-16,Large Action Models: From Inception to Implementation,2412.10047,2412.10047,36
2024-12-16,BiMediX2: Bio-Medical EXpert LMM for Diverse Medical Modalities,2412.07769,2412.07769,30
2024-12-16,"FreeScale: Unleashing the Resolution of Diffusion Models via Tuning-Free
  Scale Fusion",2412.09626,2412.09626,20
2024-12-16,"Efficient Generative Modeling with Residual Vector Quantization-Based
  Tokens",2412.10208,2412.10208,19
2024-12-16,"InstanceCap: Improving Text-to-Video Generation via Instance-aware
  Structured Caption",2412.09283,2412.09283,19
2024-12-16,"ObjectMate: A Recurrence Prior for Object Insertion and Subject-Driven
  Generation",2412.08645,2412.08645,11
2024-12-16,FireFlow: Fast Inversion of Rectified Flow for Image Semantic Editing,2412.07517,2412.07517,11
2024-12-16,SCBench: A KV Cache-Centric Analysis of Long-Context Methods,2412.10319,2412.10319,10
2024-12-16,"LinGen: Towards High-Resolution Minute-Length Text-to-Video Generation
  with Linear Computational Complexity",2412.09856,2412.09856,10
2024-12-16,FluxSpace: Disentangled Semantic Editing in Rectified Flow Transformers,2412.09611,2412.09611,10
2024-12-16,"Multimodal Music Generation with Explicit Bridges and Retrieval
  Augmentation",2412.09428,2412.09428,7
2024-12-16,"GReaTer: Gradients over Reasoning Makes Smaller Language Models Strong
  Prompt Optimizers",2412.09722,2412.09722,5
2024-12-16,"SmolTulu: Higher Learning Rate to Batch Size Ratios Can Lead to Better
  Reasoning in SLMs",2412.08347,2412.08347,4
2024-12-16,"TraceVLA: Visual Trace Prompting Enhances Spatial-Temporal Awareness for
  Generalist Robotic Policies",2412.10345,2412.10345,2
2024-12-16,"Prompt2Perturb (P2P): Text-Guided Diffusion-Based Adversarial Attacks on
  Breast Ultrasound Images",2412.09910,2412.09910,1
2024-12-17,Byte Latent Transformer: Patches Scale Better Than Tokens,2412.09871,2412.09871,106
2024-12-17,"RetroLLM: Empowering Large Language Models to Retrieve Fine-grained
  Evidence within Generation",2412.11919,2412.11919,37
2024-12-17,"Evaluation Agent: Efficient and Promptable Evaluation Framework for
  Visual Generative Models",2412.09645,2412.09645,37
2024-12-17,BrushEdit: All-In-One Image Inpainting and Editing,2412.10316,2412.10316,36
2024-12-17,Smaller Language Models Are Better Instruction Evolvers,2412.11231,2412.11231,29
2024-12-17,ColorFlow: Retrieval-Augmented Image Sequence Colorization,2412.11815,2412.11815,26
2024-12-17,Causal Diffusion Transformers for Generative Modeling,2412.12095,2412.12095,23
2024-12-17,"SPaR: Self-Play with Tree-Search Refinement to Improve
  Instruction-Following in Large Language Models",2412.11605,2412.11605,18
2024-12-17,Wonderland: Navigating 3D Scenes from a Single Image,2412.12091,2412.12091,16
2024-12-17,"GaussianProperty: Integrating Physical Properties to 3D Gaussians with
  LMMs",2412.11258,2412.11258,13
2024-12-17,"IDArb: Intrinsic Decomposition for Arbitrary Number of Input Views and
  Illuminations",2412.12083,2412.12083,12
2024-12-17,"VividFace: A Diffusion-Based Hybrid Framework for High-Fidelity Video
  Face Swapping",2412.11279,2412.11279,12
2024-12-17,"SepLLM: Accelerate Large Language Models by Compressing One Segment into
  One Separator",2412.12094,2412.12094,11
2024-12-17,"StrandHead: Text to Strand-Disentangled 3D Head Avatars Using Hair
  Geometric Priors",2412.11586,2412.11586,11
2024-12-17,The Open Source Advantage in Large Language Models (LLMs),2412.12004,2412.12004,10
2024-12-17,"Emma-X: An Embodied Multimodal Action Model with Grounded Chain of
  Thought and Look-ahead Spatial Reasoning",2412.11974,2412.11974,9
2024-12-17,"Wonderful Matrices: Combining for a More Efficient and Effective
  Foundation Model Architecture",2412.11834,2412.11834,8
2024-12-17,"DynamicScaler: Seamless and Scalable Video Generation for Panoramic
  Scenes",2412.11100,2412.11100,7
2024-12-17,"SplineGS: Robust Motion-Adaptive Spline for Real-Time Dynamic 3D
  Gaussians from Monocular Video",2412.09982,2412.09982,7
2024-12-17,MOVIS: Enhancing Multi-Object Novel View Synthesis for Indoor Scenes,2412.11457,2412.11457,6
2024-12-17,"MaxInfoRL: Boosting exploration in reinforcement learning through
  information gain maximization",2412.12098,2412.12098,5
2024-12-17,"TidyBot++: An Open-Source Holonomic Mobile Manipulator for Robot
  Learning",2412.10447,2412.10447,5
2024-12-17,"GeoX: Geometric Problem Solving Through Unified Formalized
  Vision-Language Pre-training",2412.11863,2412.11863,4
2024-12-17,Whisper-GPT: A Hybrid Representation Audio Large Language Model,2412.11449,2412.11449,4
2024-12-17,"Nearly Zero-Cost Protection Against Mimicry by Personalized Diffusion
  Models",2412.11423,2412.11423,2
2024-12-17,"Reliable, Reproducible, and Really Fast Leaderboards with Evalica",2412.11314,2412.11314,2
2024-12-17,RLDG: Robotic Generalist Policy Distillation via Reinforcement Learning,2412.09858,2412.09858,2
2024-12-17,"Just a Simple Transformation is Enough for Data Protection in Vertical
  Federated Learning",2412.11689,2412.11689,0
2024-12-18,Are Your LLMs Capable of Stable Reasoning?,2412.13147,2412.13147,95
2024-12-18,"OmniEval: An Omnidirectional and Automatic RAG Evaluation Benchmark in
  Financial Domain",2412.13018,2412.13018,42
2024-12-18,"Multi-Dimensional Insights: Benchmarking Real-World Personalization in
  Large Multimodal Models",2412.12606,2412.12606,42
2024-12-18,"Compressed Chain of Thought: Efficient Reasoning Through Dense
  Representations",2412.13171,2412.13171,36
2024-12-18,"Emergence of Abstractions: Concept Encoding and Decoding Mechanism for
  In-Context Learning in Transformers",2412.12276,2412.12276,15
2024-12-18,"VisDoM: Multi-Document QA with Visually Rich Elements Using Multimodal
  Retrieval-Augmented Generation",2412.10704,2412.10704,15
2024-12-18,"Feather the Throttle: Revisiting Visual Token Pruning for
  Vision-Language Model Acceleration",2412.13180,2412.13180,13
2024-12-18,"Proposer-Agent-Evaluator(PAE): Autonomous Skill Discovery For Foundation
  Model Internet Agents",2412.13194,2412.13194,12
2024-12-18,Marigold-DC: Zero-Shot Monocular Depth Completion with Guided Diffusion,2412.13389,2412.13389,7
2024-12-18,"Seeker: Towards Exception Safety Code Generation with Intermediate
  Language Agents Framework",2412.11713,2412.11713,6
2024-12-18,SUGAR: Subject-Driven Video Customization in a Zero-Shot Manner,2412.10533,2412.10533,5
2024-12-18,MIVE: New Design and Benchmark for Multi-Instance Video Editing,2412.12877,2412.12877,4
2024-12-18,"When to Speak, When to Abstain: Contrastive Decoding with Abstention",2412.12527,2412.12527,4
2024-12-19,"Smarter, Better, Faster, Longer: A Modern Bidirectional Encoder for
  Fast, Memory Efficient, and Long Context Finetuning and Inference",2412.13663,2412.13663,152
2024-12-19,AniDoc: Animation Creation Made Easier,2412.14173,2412.14173,57
2024-12-19,"TheAgentCompany: Benchmarking LLM Agents on Consequential Real World
  Tasks",2412.14161,2412.14161,52
2024-12-19,No More Adam: Learning Rate Scaling at Initialization is All You Need,2412.11768,2412.11768,44
2024-12-19,GUI Agents: A Survey,2412.13501,2412.13501,30
2024-12-19,"Thinking in Space: How Multimodal Large Language Models See, Remember,
  and Recall Spaces",2412.14171,2412.14171,24
2024-12-19,FastVLM: Efficient Vision Encoding for Vision Language Models,2412.13303,2412.13303,21
2024-12-19,"Mix-LN: Unleashing the Power of Deeper Layers by Combining Pre-LN and
  Post-LN",2412.13795,2412.13795,20
2024-12-19,"LLaVA-UHD v2: an MLLM Integrating High-Resolution Feature Pyramid via
  Hierarchical Window Transformer",2412.13871,2412.13871,18
2024-12-19,FashionComposer: Compositional Fashion Image Generation,2412.14168,2412.14168,16
2024-12-19,Autoregressive Video Generation without Vector Quantization,2412.14169,2412.14169,14
2024-12-19,"Prompting Depth Anything for 4K Resolution Accurate Metric Depth
  Estimation",2412.14015,2412.14015,12
2024-12-19,"AnySat: An Earth Observation Model for Any Resolutions, Scales, and
  Modalities",2412.14123,2412.14123,11
2024-12-19,"Efficient Diffusion Transformer Policies with Mixture of Expert
  Denoisers for Multitask Learning",2412.12953,2412.12953,11
2024-12-19,Learning from Massive Human Videos for Universal Humanoid Pose Control,2412.14172,2412.14172,10
2024-12-19,"RAG-RewardBench: Benchmarking Reward Models in Retrieval Augmented
  Generation for Preference Alignment",2412.13746,2412.13746,9
2024-12-19,VidTok: A Versatile and Open-Source Video Tokenizer,2412.13061,2412.13061,8
2024-12-19,"ChatDiT: A Training-Free Baseline for Task-Agnostic Free-Form Chatting
  with Diffusion Transformers",2412.12571,2412.12571,8
2024-12-19,Alignment faking in large language models,2412.14093,2412.14093,7
2024-12-19,CAD-Recode: Reverse Engineering CAD Code from Point Clouds,2412.14042,2412.14042,6
2024-12-19,"AntiLeak-Bench: Preventing Data Contamination by Automatically
  Constructing Benchmarks with Updated Real-World Knowledge",2412.13670,2412.13670,5
2024-12-19,Predicting the Original Appearance of Damaged Historical Documents,2412.11634,2412.11634,4
2024-12-20,Qwen2.5 Technical Report,2412.15115,2412.15115,370
2024-12-20,Progressive Multimodal Reasoning via Active Retrieval,2412.14835,2412.14835,74
2024-12-20,MegaPairs: Massive Data Synthesis For Universal Multimodal Retrieval,2412.14475,2412.14475,55
2024-12-20,How to Synthesize Text Data without Model Collapse?,2412.14689,2412.14689,53
2024-12-20,"LongBench v2: Towards Deeper Understanding and Reasoning on Realistic
  Long-context Multitasks",2412.15204,2412.15204,38
2024-12-20,Flowing from Words to Pixels: A Framework for Cross-Modality Evolution,2412.15213,2412.15213,29
2024-12-20,LeviTor: 3D Trajectory Oriented Image-to-Video Synthesis,2412.15214,2412.15214,15
2024-12-20,Affordance-Aware Object Insertion via Mask-Aware Dual Diffusion,2412.14462,2412.14462,15
2024-12-20,"AceMath: Advancing Frontier Math Reasoning with Post-Training and Reward
  Modeling",2412.15084,2412.15084,13
2024-12-20,"DI-PCG: Diffusion-based Efficient Inverse Procedural Content Generation
  for High-quality 3D Asset Creation",2412.15200,2412.15200,9
2024-12-20,"Descriptive Caption Enhancement with Visual Specialists for Multimodal
  Perception",2412.14233,2412.14233,6
2024-12-20,"UIP2P: Unsupervised Instruction-based Image Editing via Cycle Edit
  Consistency",2412.15216,2412.15216,5
2024-12-20,"AV-Link: Temporally-Aligned Diffusion Features for Cross-Modal
  Audio-Video Generation",2412.15191,2412.15191,5
2024-12-20,"PixelMan: Consistent Object Editing with Diffusion Models via Pixel
  Manipulation and Generation",2412.14283,2412.14283,5
2024-12-20,TOMG-Bench: Evaluating LLMs on Text-based Open Molecule Generation,2412.14642,2412.14642,4
2024-12-20,DateLogicQA: Benchmarking Temporal Biases in Large Language Models,2412.13377,2412.13377,2
2024-12-20,Move-in-2D: 2D-Conditioned Human Motion Generation,2412.13185,2412.13185,2
2024-12-21,Qwen2.5 Technical Report,2412.15115,2412.15115,370
2024-12-21,Progressive Multimodal Reasoning via Active Retrieval,2412.14835,2412.14835,74
2024-12-21,MegaPairs: Massive Data Synthesis For Universal Multimodal Retrieval,2412.14475,2412.14475,55
2024-12-21,How to Synthesize Text Data without Model Collapse?,2412.14689,2412.14689,53
2024-12-21,"LongBench v2: Towards Deeper Understanding and Reasoning on Realistic
  Long-context Multitasks",2412.15204,2412.15204,38
2024-12-21,Flowing from Words to Pixels: A Framework for Cross-Modality Evolution,2412.15213,2412.15213,29
2024-12-21,LeviTor: 3D Trajectory Oriented Image-to-Video Synthesis,2412.15214,2412.15214,15
2024-12-21,Affordance-Aware Object Insertion via Mask-Aware Dual Diffusion,2412.14462,2412.14462,15
2024-12-21,"AceMath: Advancing Frontier Math Reasoning with Post-Training and Reward
  Modeling",2412.15084,2412.15084,13
2024-12-21,"DI-PCG: Diffusion-based Efficient Inverse Procedural Content Generation
  for High-quality 3D Asset Creation",2412.15200,2412.15200,9
2024-12-21,"Descriptive Caption Enhancement with Visual Specialists for Multimodal
  Perception",2412.14233,2412.14233,6
2024-12-21,"UIP2P: Unsupervised Instruction-based Image Editing via Cycle Edit
  Consistency",2412.15216,2412.15216,5
2024-12-21,"AV-Link: Temporally-Aligned Diffusion Features for Cross-Modal
  Audio-Video Generation",2412.15191,2412.15191,5
2024-12-21,"PixelMan: Consistent Object Editing with Diffusion Models via Pixel
  Manipulation and Generation",2412.14283,2412.14283,5
2024-12-21,TOMG-Bench: Evaluating LLMs on Text-based Open Molecule Generation,2412.14642,2412.14642,4
2024-12-21,DateLogicQA: Benchmarking Temporal Biases in Large Language Models,2412.13377,2412.13377,2
2024-12-21,Move-in-2D: 2D-Conditioned Human Motion Generation,2412.13185,2412.13185,2
2024-12-22,Qwen2.5 Technical Report,2412.15115,2412.15115,370
2024-12-22,Progressive Multimodal Reasoning via Active Retrieval,2412.14835,2412.14835,74
2024-12-22,MegaPairs: Massive Data Synthesis For Universal Multimodal Retrieval,2412.14475,2412.14475,55
2024-12-22,How to Synthesize Text Data without Model Collapse?,2412.14689,2412.14689,53
2024-12-22,"LongBench v2: Towards Deeper Understanding and Reasoning on Realistic
  Long-context Multitasks",2412.15204,2412.15204,38
2024-12-22,Flowing from Words to Pixels: A Framework for Cross-Modality Evolution,2412.15213,2412.15213,29
2024-12-22,LeviTor: 3D Trajectory Oriented Image-to-Video Synthesis,2412.15214,2412.15214,15
2024-12-22,Affordance-Aware Object Insertion via Mask-Aware Dual Diffusion,2412.14462,2412.14462,15
2024-12-22,"AceMath: Advancing Frontier Math Reasoning with Post-Training and Reward
  Modeling",2412.15084,2412.15084,13
2024-12-22,"DI-PCG: Diffusion-based Efficient Inverse Procedural Content Generation
  for High-quality 3D Asset Creation",2412.15200,2412.15200,9
2024-12-22,"Descriptive Caption Enhancement with Visual Specialists for Multimodal
  Perception",2412.14233,2412.14233,6
2024-12-22,"UIP2P: Unsupervised Instruction-based Image Editing via Cycle Edit
  Consistency",2412.15216,2412.15216,5
2024-12-22,"AV-Link: Temporally-Aligned Diffusion Features for Cross-Modal
  Audio-Video Generation",2412.15191,2412.15191,5
2024-12-22,"PixelMan: Consistent Object Editing with Diffusion Models via Pixel
  Manipulation and Generation",2412.14283,2412.14283,5
2024-12-22,TOMG-Bench: Evaluating LLMs on Text-based Open Molecule Generation,2412.14642,2412.14642,4
2024-12-22,DateLogicQA: Benchmarking Temporal Biases in Large Language Models,2412.13377,2412.13377,2
2024-12-22,Move-in-2D: 2D-Conditioned Human Motion Generation,2412.13185,2412.13185,2
2024-12-23,Parallelized Autoregressive Visual Generation,2412.15119,2412.15119,54
2024-12-23,"Fietje: An open, efficient LLM for Dutch",2412.15450,2412.15450,51
2024-12-23,Offline Reinforcement Learning for LLM Multi-Step Reasoning,2412.16145,2412.16145,39
2024-12-23,"CLEAR: Conv-Like Linearization Revs Pre-Trained Diffusion Transformers
  Up",2412.16112,2412.16112,23
2024-12-23,SCOPE: Optimizing Key-Value Cache Compression in Long-context Generation,2412.13649,2412.13649,20
2024-12-23,"Taming Multimodal Joint Training for High-Quality Video-to-Audio
  Synthesis",2412.15322,2412.15322,19
2024-12-23,"Toward Robust Hyper-Detailed Image Captioning: A Multiagent Approach and
  Dual Evaluation Metrics for Factuality and Coverage",2412.15484,2412.15484,15
2024-12-23,"MixLLM: LLM Quantization with Global Mixed-precision between
  Output-features and Highly-efficient System Design",2412.14590,2412.14590,14
2024-12-23,TRecViT: A Recurrent Video Transformer,2412.14294,2412.14294,13
2024-12-23,Sequence Matters: Harnessing Video Models in 3D Super-Resolution,2412.11525,2412.11525,11
2024-12-23,Multi-LLM Text Summarization,2412.15487,2412.15487,6
2024-12-23,IDOL: Instant Photorealistic 3D Human Creation from a Single Image,2412.14963,2412.14963,6
2024-12-23,LLMs Lost in Translation: M-ALERT uncovers Cross-Linguistic Safety Gaps,2412.15035,2412.15035,4
2024-12-24,"PC Agent: While You Sleep, AI Works -- A Cognitive Journey into Digital
  World",2412.17589,2412.17589,274
2024-12-24,"RobustFT: Robust Supervised Fine-tuning for Large Language Models under
  Noisy Response",2412.14922,2412.14922,89
2024-12-24,"B-STaR: Monitoring and Balancing Exploration and Exploitation in
  Self-Taught Reasoners",2412.17256,2412.17256,48
2024-12-24,Diving into Self-Evolving Training for Multimodal Reasoning,2412.17451,2412.17451,44
2024-12-24,"Distilled Decoding 1: One-step Sampling of Image Auto-regressive Models
  with Flow Matching",2412.17153,2412.17153,40
2024-12-24,OpenAI o1 System Card,2412.16720,2412.16720,34
2024-12-24,Deliberation in Latent Space via Differentiable Cache Augmentation,2412.17747,2412.17747,33
2024-12-24,Revisiting In-Context Learning with Long Context Language Models,2412.16926,2412.16926,33
2024-12-24,Large Motion Video Autoencoding with Cross-modal Video VAE,2412.17805,2412.17805,24
2024-12-24,DRT-o1: Optimized Deep Reasoning Translation via Long Chain-of-Thought,2412.17498,2412.17498,22
2024-12-24,LearnLM: Improving Gemini for Learning,2412.16429,2412.16429,22
2024-12-24,Outcome-Refining Process Supervision for Code Generation,2412.15118,2412.15118,19
2024-12-24,ResearchTown: Simulator of Human Research Community,2412.17767,2412.17767,14
2024-12-24,Agent-SafetyBench: Evaluating the Safety of LLM Agents,2412.14470,2412.14470,13
2024-12-24,"Friends-MMC: A Dataset for Multi-modal Multi-party Conversation
  Understanding",2412.17295,2412.17295,9
2024-12-24,"OpenRFT: Adapting Reasoning Foundation Model for Domain-specific Tasks
  with Reinforcement Fine-Tuning",2412.16849,2412.16849,9
2024-12-24,NILE: Internal Consistency Alignment in Large Language Models,2412.16686,2412.16686,8
2024-12-25,"DiTCtrl: Exploring Attention Control in Multi-Modal Diffusion
  Transformer for Tuning-Free Multi-Prompt Longer Video Generation",2412.18597,2412.18597,284
2024-12-25,"Fourier Position Embedding: Enhancing Attention's Periodic Extension for
  Length Generalization",2412.17739,2412.17739,42
2024-12-25,"3DGraphLLM: Combining Semantic Graphs and Large Language Models for 3D
  Scene Understanding",2412.18450,2412.18450,37
2024-12-25,DepthLab: From Partial to Complete,2412.18153,2412.18153,37
